"","DLDR_0107","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0127","DLDR_0135","DLDR_0153","DLDR_0133","DLDR_0121","DLDR_0062","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0159","DLDR_0164","DLDR_0168","DLDR_0129","DLDR_0158","DLDR_0136","DLDR_0122","DLDR_0079","DLDR_0174","DLDR_0137","DLDR_0116","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0115","DLDR_0076","DLDR_0097","DLDR_0155","DLDR_0100","DLDR_0161","DLDR_0074","DLDR_0170","DLDR_0080","DLDR_0040","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0177","DLDR_0152","DLDR_0181","DLDR_0169","DLDR_0130"
"13561",5.20752808,4.643380987,4.95977095,4.8160831,5.04555321,5.051212026,4.712260207,5.103247189,4.431534339,5.188345997,4.391965034,4.124124322,4.926310235,5.155373463,5.283447178,5.600407048,4.717392554,4.7142499,4.902899126,4.947450744,5.167515963,5.064839175,4.698934516,4.848670911,4.80051939,4.528081971,4.733642139,5.252838846,5.022405862,4.892702317,5.175239867,5.15165304,5.220112476,4.555729411,4.82962987,4.556846044,4.873576145,4.565761086,4.964929346,4.557339174,4.469777026,4.853472795,4.580966271,4.457431155,4.982093131,5.278067691,5.028392368,4.415137871,4.764457086,5.050892179,5.197564288,4.885583046,5.197841754,4.59124497,5.125746741,4.867395459,4.394517609,5.022200792,4.746556579,4.375631504,4.38287443,5.172519193,4.49763314,3.888303988,4.942181336,4.538319541,4.903442436,5.027523886,5.485193918,4.601658263,4.661090076,5.129288375,5.107290272,4.975075098,4.773904893,5.124066984,4.018240608,5.15560764,5.110985164
"13623",5.76764557,5.93883687,5.16219195,5.484136989,5.366822891,5.639170779,5.237049027,5.871879203,5.702466075,5.275324433,5.022884825,4.853704089,5.017982313,5.574008067,5.68361922,5.405473478,5.458706893,5.170382421,5.475444243,5.806905579,5.690115733,5.410557833,4.859399188,5.691764856,5.574610508,5.050659305,5.025386577,5.605510464,4.881654243,5.427274537,5.486206106,5.242993352,5.764141999,4.98909576,5.794570579,5.52221416,5.629038082,5.446547927,5.696663039,5.808281473,4.689111144,5.21327445,5.735629991,5.3070443,5.242089718,5.905267485,5.646639461,4.640507519,5.715547486,5.47112591,5.821615456,5.540894487,5.738809645,5.720737209,5.859662239,5.500006669,5.189855566,5.868040282,4.820128234,5.025219722,5.846997744,4.959004923,4.779317603,5.638325735,5.751590183,5.379442367,5.921340939,5.422000062,5.542861347,5.337067551,4.750708082,5.955529756,5.457541514,5.212048155,5.730611382,5.731776096,5.092393365,5.606851234,5.45646667
"13637",7.301330102,6.988871824,6.497002891,7.104314688,6.805268023,7.122172548,7.067672548,7.241371742,7.320459832,6.949353285,6.762229142,6.835384891,7.002354426,7.512272767,6.988059888,7.093419587,7.310498228,6.810640601,7.194843964,7.201171034,7.208925899,7.164945873,6.509889223,7.083438989,7.121150098,6.858218879,6.988118732,7.116346812,6.769501723,6.76597044,7.012614495,6.492938078,7.306576566,6.197134549,7.320746539,6.626974629,7.214000583,6.818393896,7.214573741,7.209884946,7.158655302,6.731520401,7.47498596,6.871672496,6.981289625,7.165325609,7.238335673,6.818796875,7.183314851,7.036693046,7.103537006,7.312498557,7.215316343,7.31607619,6.955774131,6.644559881,6.824025591,7.052711578,6.776688972,6.854613529,7.280020235,6.761547057,6.842968305,6.885960048,7.450823754,6.269874539,7.246448632,6.831727401,7.112828523,6.819878228,6.8304836,7.449525646,6.702254165,6.831173318,7.088396399,7.138640851,6.293147035,7.080050495,6.994592757
"13641",4.651268476,4.166835347,4.482370263,4.72489827,4.035645308,4.684350762,4.06738218,4.620940547,4.414152261,4.62742519,4.247316391,4.326202979,3.967628113,4.629880792,4.357568482,4.199451491,4.665664271,4.22398181,4.830849451,4.414433086,4.779985843,4.235906001,3.440937298,4.348188198,4.918737243,4.222016261,4.556965193,4.608574596,3.884036894,4.517817629,4.425273272,4.148506485,4.696621238,3.720236982,4.51446266,4.50102883,4.472506248,4.061103382,4.566478876,4.217525009,4.625558745,4.457325752,4.350445969,4.262965641,4.615846222,4.6551656,4.68493598,4.124561005,4.356204191,4.893922833,4.796225334,4.296798835,4.643452671,4.031689076,4.464938318,4.441684458,3.938572166,4.405714203,4.787150911,4.343365414,4.045592088,4.362490136,3.720791526,3.888303988,4.564585004,3.620781701,4.25353073,4.12887313,4.678758007,4.072007435,4.199065654,5.569972135,4.513519314,4.504414093,4.365035403,4.668557319,3.162920361,4.599348036,4.354368482
"13672",1.006576183,0.94788201,2.132153124,1.426312359,2.734554676,1.869239396,1.418289342,0.783270001,1.44014747,1.745288142,1.423567031,2.463544774,2.267845211,1.256691681,1.536385706,1.70184372,1.104949317,1.601187236,0.928057423,1.64563801,0.431334655,1.028986792,2.320881546,1.274679528,1.429122619,2.234682673,1.959768984,1.120288115,2.583377416,2.098492771,1.29955687,2.417827154,1.012355401,2.060536514,1.055031041,1.581276083,1.676809531,1.403773904,0.877466505,0.815011819,2.042072147,1.895381868,1.406402375,2.727120907,1.684591078,0.411583557,1.116312217,2.337670186,1.485597713,1.743761086,1.794571815,1.02378034,0.83922385,1.112151104,1.681469621,2.264599665,1.873280706,1.064535629,2.325215338,2.487422329,1.250062601,2.601231629,2.207530491,-0.056554458,0.765701598,1.945621392,1.308969716,2.067157345,1.434042432,1.700588906,2.058484614,0.571527602,0.984266245,1.334489091,0.693840504,1.161781171,2.060234697,1.149912035,2.004695397
"13702",3.311679655,2.554060996,3.248728701,2.861249416,3.422798386,2.799530425,2.973808065,2.922544789,2.82918976,2.689500364,3.046497382,3.228698912,3.362820801,2.996723578,2.835439335,2.900315261,2.48346094,2.976478556,2.406891573,2.88065804,2.204230107,2.844349292,2.659406152,2.824236693,2.231676555,3.570666363,3.214883727,2.943908092,3.42876547,2.564156344,2.639186966,1.735567452,2.481259772,2.906565214,2.820565787,2.43405013,2.469576917,3.012291132,2.603291541,3.299341956,3.609223372,3.18305556,3.174394865,3.407454681,2.741377104,2.933352231,3.025799924,3.36118378,3.032340892,2.468901245,2.951199994,3.069295,2.871645328,2.303093887,2.889577817,2.388335033,2.733103048,2.293067188,3.013588163,3.431513588,3.13200684,3.236715905,3.055527398,3.236227291,2.862870257,3.141172201,2.799295343,2.641995629,2.403236385,2.498228673,3.412963281,2.533725569,3.079423478,3.183997465,3.225560984,2.728987201,3.547349874,2.840484723,2.437135942
"13780",1.126870417,1.288918928,2.294120604,2.028976862,2.734554676,2.023961991,1.055719263,1.406706649,1.571392003,1.966258489,1.569787772,2.786766186,2.693514262,1.632840167,1.327438816,1.548686931,1.621740315,1.558751969,1.640255112,1.351190652,0.765753695,1.448700778,1.424386122,1.683144374,0.646714054,2.696863156,2.75048015,1.209097382,2.535680674,1.6758017,2.139615957,0.216193293,1.243680947,1.453275346,0.569604214,2.144543513,1.902101843,1.603082712,1.373423999,1.143066016,3.089948774,2.018896404,2.143367969,2.025926444,1.987438431,1.940512023,1.739748865,2.892979412,1.485597713,1.961941256,1.469330986,1.92820268,1.627719745,1.533977769,1.388273245,2.307034931,1.366320717,1.506241079,2.230266934,2.857472374,1.547044339,2.582969423,1.852435532,1.080949066,1.777478766,1.945621392,1.354057606,1.648752995,1.39281977,1.44720467,2.703502238,1.980333147,0.583728316,1.715093094,1.7248674,1.107842364,1.08369367,1.321864717,1.54701356
"13814",2.892405163,2.907240025,4.600646114,3.367233127,4.625753733,3.196601377,2.816838718,2.88669959,3.113919237,3.573807674,3.466211369,4.546815393,4.845676234,2.92127135,2.973541611,3.201288149,3.417971859,3.099993093,2.791321087,3.371463047,2.691753113,3.438157284,2.802897745,3.357505959,2.602770707,4.847950543,4.721271688,3.693754977,3.976253265,2.750569468,2.931250421,2.33167051,2.403676831,2.954982343,2.265598027,3.303089452,3.119519449,3.344694671,3.091910173,3.310271517,5.014144542,4.415786557,2.715730433,4.552472258,3.822573187,3.242302472,2.962141286,4.66770333,2.911204454,3.56367947,3.020740927,3.189589233,2.424186351,2.868046427,2.815954953,3.275326071,3.688248812,2.899313247,4.613677356,4.522840448,3.280650921,4.648098234,3.271660828,3.349437902,3.124983108,2.968705005,3.220433042,3.312427471,3.232662544,2.878025166,4.705049365,2.913218951,2.760051088,3.327667826,3.268310631,2.674367617,3.629343246,3.242736068,2.997674969
"13923",0.183453945,1.338671963,1.451221565,0.86782207,1.884378471,1.426721161,0.146484727,-1.256258363,0.217755048,0.293299507,0.148944651,1.822516211,0.844245698,-0.597457452,0.48691703,0.197612491,0.637170356,0.702116145,-0.378603915,0.378157699,-0.686234941,0.188465006,1.424386122,0.778722034,0.395175287,2.130093772,1.917019337,-0.609064295,2.27021953,1.547477603,-0.285405631,0.216193293,-0.341281554,1.58217308,-0.904326974,0.941451648,-0.225010075,-0.543758677,-0.320472873,-0.832686437,1.85321533,1.64997083,-0.178560126,1.540499617,-0.128038786,0.639852545,-0.005678308,1.344427552,0.205489794,0.216514083,-0.115631515,-0.56118216,-0.745738651,-1.156337732,0.282920245,0.590827897,0.577824822,1.106970896,0.961331926,1.863985681,0.978760579,2.637076828,1.470564897,0.791442449,-0.641473783,1.239352595,0.541143158,0.884565932,0.142276308,0.631167505,1.347110734,-0.03852588,1.72123184,1.161157489,0.418206062,-1.082841198,1.857417814,0.518556628,0.362588989
"13939",6.272547872,6.907755182,7.364585925,6.479316396,7.289490983,6.354423162,6.903000369,6.294060893,6.529629479,6.976095386,6.963346223,7.578710925,8.062491779,6.226644544,6.315090423,6.751261374,6.758979391,6.486308839,6.487861627,6.562114655,6.013943016,6.641400569,6.276231244,7.217407277,6.099573019,7.489760778,7.546266384,7.068933457,6.97904216,6.142192787,6.637866824,5.176581437,6.105342288,6.474605622,5.993182385,6.701920182,6.563922858,6.409883497,6.282935295,6.616324605,7.923514577,7.060597672,6.45332865,7.300720563,6.882614833,6.526069572,6.477663289,7.537204295,6.64843329,6.547957973,6.582414483,6.311078348,6.506496704,6.027184873,6.556503948,6.36216015,6.820565889,6.185179728,7.43493788,7.309466637,6.837599046,7.304112161,6.972100547,6.923013642,6.699537342,6.923639833,6.885798945,6.655898185,6.484580918,6.646641453,7.588557033,6.210400384,6.276378686,6.571631394,6.653086505,6.055820152,6.96948843,6.784608225,6.337090491
"14038",4.309562714,4.194121173,4.191618064,4.128121508,4.461139159,3.929221501,4.445357585,4.553956213,4.531645824,4.473771673,4.086532044,3.959561081,4.431115264,4.473592299,4.593982007,4.315917969,4.219572616,4.25753437,4.370648053,4.59193699,4.615821951,4.443438663,3.515760475,4.126315012,4.399462646,3.954394586,4.251905857,4.35975405,3.940070929,4.213969989,4.375448635,4.210169505,4.479370191,4.013304555,4.52193778,4.034823146,4.195947396,4.36998559,4.396195307,4.205866803,4.234440609,3.913403276,4.056101133,4.409336866,4.48893411,4.429505465,4.111429995,4.424734547,4.301012405,4.616891276,4.483768369,4.870235082,4.637180074,4.541577585,4.285650038,4.050259516,3.804893731,4.322626985,4.39910105,4.310361147,4.38287443,4.514760866,4.174363627,4.335762965,4.778944175,4.046707517,4.478894718,4.235960936,4.562744771,4.053173029,4.216526624,4.39654119,4.022021167,4.417140272,4.241740911,4.477076174,3.66087882,4.261873055,4.234074248
"14113",-1.932023272,-0.020409131,1.451221565,-0.826074802,1.254561735,-0.399249439,0.146484727,-0.725743647,-1.367207452,0.237804394,0.480150559,1.349145402,0.293230529,-1.975969076,0.893542289,-1.02477993,0.126975623,0.621945796,0.327664882,-0.289266961,-0.483418058,0.316789103,1.074443651,0.248207317,-1.189787213,1.264635895,0.970261358,-0.102104306,1.749387367,-0.419355534,0.98207468,0.216193293,-1.926244055,0.820332817,-0.373812258,0.800589112,-1.01350597,0.193206918,-2.086007619,-1.039137315,0.883168552,0.388846014,-0.058265892,1.20129353,0.01282375,-1.017259742,0.430420807,1.841365305,-0.486387911,0.216514083,0.383939495,-1.091696877,-1.035245268,-0.367841837,0.730379222,1.056491469,-0.559678701,0.283848658,0.913237638,1.889748777,-0.709295414,1.764082105,-0.7664743,-0.056554458,-0.917108226,0.161350083,0.189670788,0.521995852,0.328689432,0.412157723,1.439228936,-0.379562798,0.187799639,-0.692991645,1.124474859,-0.748422158,1.414899578,0.131533505,0.675746874
"14137",-2.294593352,-0.296043573,-0.438595517,-1.743612642,-0.791731918,-0.399249439,-0.818749855,-2.10425527,-1.367207452,-1.186693434,-1.345820041,-0.81379317,0.648325488,-2.71293467,-0.851884884,0.648991837,-0.829955655,-1.047905602,-3.041568928,-1.206804801,-3.606800473,-0.108516732,-0.350054178,-1.047248567,-2.412179635,-1.018298068,0.288001656,-1.15655209,-0.899705471,-0.419355534,-1.133402538,-0.883342381,-1.636737438,-0.243797521,-4.074251976,-1.677458185,-1.303012587,-0.412514143,-2.086007619,-3.154614532,-0.448675012,-0.096580813,-1.89476716,-0.044462884,-1.021123582,-2.395771365,-0.63370953,0.625328379,-1.016902627,-2.285986257,-4.97361251,-1.939693784,-2.620207769,-0.528306509,-1.302042256,0.446437988,-0.559678701,-0.357697371,-0.325549222,0.023766125,-3.879220416,1.219086011,0.126610496,-0.056554458,-0.772718317,-3.008574919,-4.668310207,-1.00525115,-3.130742187,-0.66059862,0.861683907,-1.116528392,-2.475165373,-0.305968522,0.077169144,-3.284475059,-2.28554014,-2.831940619,-4.68180513
"14172",0.389904823,1.386766251,1.813791644,1.06374228,2.135917238,1.350772308,1.128782725,0.783270001,1.135292888,1.041112483,1.07739139,1.760676957,1.374760415,0.746496949,0.788572729,0.137491499,0.5744346,0.918927534,1.206358586,1.554007535,0.52835911,0.6448433,1.183378023,-0.419217344,-1.67521404,2.172843419,1.43159251,0.097204502,1.980712913,1.902572561,0.451559963,-0.520772302,0.518540788,0.94062705,1.055031041,1.069775745,0.736515777,0.94656695,0.346951788,1.326512158,1.461528318,1.488381688,0.724142673,1.986125436,1.094353635,0.567702759,0.550715041,1.933877444,0.568059873,1.414453461,0.698812832,0.596359117,-0.504730551,0.33842696,0.96644658,1.327793491,0.288318205,1.568302047,1.473538085,2.12485225,0.513097007,2.44822001,1.555453794,1.869444961,0.449674105,1.239352595,0.189670788,1.446444819,1.065655026,1.376238149,1.347110734,1.596189656,1.667792581,1.715093094,0.418206062,0.901391487,1.258780376,1.221170718,1.693234301
"14186",2.264373941,1.86541985,2.319431692,2.141744792,2.03343428,1.633172038,1.231876218,1.802635326,1.691686237,1.531163337,1.670481772,2.410837724,2.14309018,1.891927388,1.979515512,2.233954338,1.457620935,1.558751969,1.602287262,0.908672416,1.265324704,1.773427506,2.581927399,2.093232657,1.429122619,2.274483681,2.210465055,1.409794732,2.652090166,1.547477603,2.05773895,1.924012541,1.503743786,1.767090795,0.569604214,1.243107347,1.199487753,1.884102863,1.373423999,1.191160305,2.35867991,1.942947551,1.637727921,2.102378504,1.766468085,1.996546058,1.929226664,2.619768853,1.743909709,1.743761086,0.070781609,1.967196812,1.409539575,2.042442132,1.578376128,1.242904594,2.327846569,1.792862305,2.448447104,1.577364455,2.003422634,2.819730134,2.040880622,2.479498442,1.404819869,1.849406076,1.901545401,1.675470333,1.727238809,2.357937332,2.640215994,1.139811361,1.612297468,1.672657827,1.898199003,1.844807958,1.555762114,1.475487906,1.508019429
"14238",2.903676276,2.955874801,3.325690683,3.652516395,3.332164553,3.036136705,3.308568975,2.671848718,2.333232266,2.604298042,2.9826509,3.0157917,2.731151919,3.153313941,2.511863387,2.882110665,2.95909845,3.054905203,3.038804489,2.131064837,1.965222972,2.601404039,3.326830813,2.526742816,2.068947055,3.678437681,2.943885943,2.47392507,3.248193224,3.652594308,3.42323124,3.077487022,2.569166861,4.013304555,2.583959507,3.428076229,2.910766704,3.399314255,2.811232806,3.277231255,3.046490819,3.285010203,3.174394865,2.739143435,2.280045953,2.539688383,2.962141286,2.527773069,2.413085213,2.538442178,2.444240005,2.078228124,2.453041213,2.802083164,2.785420585,3.338061827,2.846313658,3.173372121,2.737953721,3.541245029,2.750136204,3.370497715,4.003599606,3.349437902,2.252816776,4.171334171,3.119592352,3.277973415,2.560419718,3.533988436,2.077720833,2.427792124,3.119781216,3.368119869,3.247094145,2.665059874,4.101040913,3.349957024,2.802010647
"14280",-0.147751963,0.500423033,1.028530493,0.444014361,2.05102834,-0.15824134,-0.001613912,-0.966751746,-2.952169953,0.448022102,0.052729336,1.822516211,1.170746523,-0.838465552,0.48691703,0.811721337,0.367983723,0.621945796,0.502751589,0.378157699,-0.799445551,-0.028346383,0.446412428,0.447516125,-0.827217134,0.957454386,0.927826092,-0.950101213,2.27021953,-0.178347434,-0.396436943,-0.231265684,-0.238188061,1.015589108,-2.489289475,0.559581012,-1.665582667,-0.543758677,-1.238010713,-1.039137315,1.969468399,1.444989092,0.724142673,1.130034847,0.01282375,0.140281535,-0.186250553,1.782869656,-0.279937033,0.652613198,0.580976342,-0.354731283,-1.397815347,-1.156337732,-0.237911919,0.590827897,1.510710627,0.424711193,2.361511467,1.135659005,-1.557292321,2.133838725,-0.114397604,-0.056554458,-1.705604121,1.239352595,0.689241797,1.174072549,-0.071848497,1.326910436,2.370697554,0.105864029,-0.600696255,0.560764947,-0.129281734,-1.699512558,1.338950725,0.203683291,1.099554583
"14310",4.292514421,4.089024111,4.371787097,4.350904957,3.981622333,4.951890577,3.951324051,4.679725144,3.918194766,4.479764184,4.263526619,3.849996948,4.102979966,3.826224141,4.096825887,3.814123828,4.650537579,4.147298807,4.628497142,4.508966571,4.664662554,4.508714572,3.136727929,4.32304255,4.274320893,4.627480434,4.247599302,4.435329824,3.958275524,4.420420866,4.001366018,3.776908247,4.570942486,3.401806331,4.900162614,3.709943747,4.381930795,3.485988667,4.759482432,3.943417551,4.385087512,3.573957419,4.571673518,3.926916438,4.494951616,4.527853246,4.378534065,3.650084478,3.96799048,4.679798027,4.132295999,4.126395407,4.225282282,4.175393538,4.105804865,3.493131223,3.886577529,3.815430062,4.083162639,3.911920158,4.419987603,3.338197223,3.877381889,4.22143029,4.433016761,3.295205829,4.271269007,4.148077341,4.798022909,3.934691019,3.718899343,4.593129856,4.18304611,3.801325491,4.11864578,4.021130731,4.805454392,4.775389695,4.708363826
"14327",4.707015901,5.622191996,6.278879313,5.047912051,6.286941028,5.166458504,5.371074704,5.376333,5.309924892,5.553353577,5.325318903,6.432069516,6.023680919,4.93332401,5.100941996,5.073753524,5.522412388,5.573480307,5.123337999,5.454577441,4.747606348,5.412354465,5.319390388,4.839833548,5.500709702,5.961270032,6.16494685,5.758637829,5.212615554,5.347625041,5.234667339,4.030401886,4.646982338,5.564337869,4.52193778,5.938302803,4.934330176,6.204114604,4.483847989,5.933732043,5.932345751,6.311300633,5.407708573,6.201836611,5.061278942,4.48931486,5.738166095,6.098315958,5.532561192,5.488800802,4.910558009,5.28720003,4.692675187,5.0190417,5.379355896,5.997792096,5.189855566,5.894021721,5.535413576,6.467779076,6.127806851,5.894753886,5.65258297,6.043582214,6.112832807,5.40505301,5.522749007,5.483770355,4.976038832,5.174035887,6.059089645,5.70365057,5.461472566,5.219437134,5.080171632,5.456317614,5.198275637,4.974125607,4.985306412
"14348",4.194967933,3.967781567,5.053257579,4.869460565,4.547343484,4.824313526,3.624983077,3.854587405,3.113919237,4.200190102,4.781588129,4.429173783,3.908624926,4.385097413,4.017754316,4.056608396,3.899565127,4.359941519,4.415127723,4.086794571,3.301806595,4.291630805,4.554303151,4.147955843,3.502703752,5.030461244,5.162089462,2.891201041,4.425497756,4.925343869,4.508528775,3.228165934,3.565609042,4.795287687,3.518205061,4.702538966,4.100709599,4.58552434,4.434414629,3.97809939,4.242165902,5.003088437,4.22565588,4.716518376,3.832111701,3.770140574,4.337311403,4.237771616,3.863020921,4.065689181,3.456840042,3.173006349,3.125746609,3.412136646,4.263665688,4.215318762,4.257944556,4.484275747,4.232718413,5.031019509,4.103773159,4.589844869,4.630741922,4.27972893,3.438590606,4.92806302,4.323211639,4.432806817,3.428953556,4.419529711,4.167991021,3.488333666,4.891156841,3.543206576,4.153272123,3.339040683,4.798382343,4.210265941,3.914384626
"14351",2.397897614,3.269810105,2.908569869,2.097689612,3.029002034,2.827819469,2.335827182,1.504553973,1.802717549,2.15783609,3.143115572,2.755402015,3.001392095,2.690787516,2.754139232,2.531269878,2.301750024,2.590694862,2.686351527,2.468760248,1.486711413,2.966771395,2.031374929,2.653191151,2.44580136,4.143589614,2.541217001,2.241040275,2.559726148,2.143580661,3.154463721,1.801155793,1.379564375,2.612675168,1.653668479,2.50387158,2.839945367,3.167211709,2.534578791,3.288328964,3.106971922,3.50167851,2.286562605,2.786256031,2.133453455,2.270985227,2.727037813,2.663656497,2.188211802,0.376978756,2.375115644,2.113417553,1.080231949,2.178646516,1.681469621,2.220878287,2.072589514,2.053728874,2.546294427,2.569415702,2.690635193,2.386380757,2.492259968,3.552254785,2.183692415,3.366464513,2.511598883,2.145690748,2.078711179,2.584708194,3.00422302,1.942365297,2.005961316,2.70460072,2.799635168,2.141789696,3.993683504,2.345977173,2.457746222
