"","DLDR_0058","DLDR_0107","DLDR_0072","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0016","DLDR_0127","DLDR_0135","DLDR_0034","DLDR_0071","DLDR_0153","DLDR_0133","DLDR_0180","DLDR_0121","DLDR_0003","DLDR_0062","DLDR_0019","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0027","DLDR_0159","DLDR_0011","DLDR_0026","DLDR_0164","DLDR_0014","DLDR_0168","DLDR_0129","DLDR_0059","DLDR_0158","DLDR_0065","DLDR_0136","DLDR_0122","DLDR_0053","DLDR_0035","DLDR_0079","DLDR_0049","DLDR_0057","DLDR_0183","DLDR_0174","DLDR_0137","DLDR_0070","DLDR_0116","DLDR_0190","DLDR_0029","DLDR_0008","DLDR_0004","DLDR_0033","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0024","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0055","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0179","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0032","DLDR_0182","DLDR_0064","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0030","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0001","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0013","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0012","DLDR_0115","DLDR_0076","DLDR_0002","DLDR_0097","DLDR_0178","DLDR_0006","DLDR_0155","DLDR_0023","DLDR_0020","DLDR_0100","DLDR_0022","DLDR_0161","DLDR_0074","DLDR_0018","DLDR_0170","DLDR_0063","DLDR_0028","DLDR_0048","DLDR_0080","DLDR_0040","DLDR_0187","DLDR_0021","DLDR_0189","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0060","DLDR_0177","DLDR_0056","DLDR_0191","DLDR_0152","DLDR_0192","DLDR_0181","DLDR_0069","DLDR_0169","DLDR_0186","DLDR_0036","DLDR_0130"
"407",5.491544619,6.311150711,5.306213673,6.277005606,5.423768352,6.009046759,5.617659018,5.631166902,5.4039112,5.859724531,6.078635623,5.26642321,5.203108447,6.195034972,5.801991252,5.737877821,5.738746791,5.281367891,5.384598487,5.301041813,5.552590614,5.822340707,6.059947662,5.10323513,5.896352588,5.266416605,5.218067537,5.856544872,5.336324016,5.849114749,5.909715787,5.433411835,6.052676939,5.112153762,5.906927123,5.855617815,5.478966766,5.223042376,5.839770381,5.180412991,5.374631531,5.724152608,6.066020041,5.938022914,5.221872938,5.719568929,6.008691438,5.180084459,5.345235868,5.306223901,5.29247173,5.473683843,5.946332111,5.497288439,5.07116003,5.930177023,5.916083024,5.550094029,6.02989006,5.385132202,5.559648716,6.101921173,6.01204067,5.891933478,6.114839928,5.905488248,6.080908632,5.163811676,5.976382159,5.205782147,6.19042103,5.485320814,5.640985779,6.065234772,5.356898055,5.745862338,5.68787815,6.085624459,6.236655189,5.263847836,6.035967274,5.918584887,6.143381168,6.215124325,6.146873156,5.332628808,5.94360774,5.910067192,5.490832107,5.736778706,5.441280533,6.242215471,5.451607444,5.619354482,6.306893824,5.316539229,5.481874034,5.891737182,5.351076869,6.172264233,6.026156948,5.439242819,6.227818301,5.203135175,5.480770695,5.936868918,5.221771924,6.13178078,6.013848949,5.39352229,5.808837028,5.233119146,5.124719791,5.294599876,6.002530029,5.471402507,5.77286842,5.545059625,5.783339625,6.020747416,5.802509484,5.940841922,5.238082152,6.081670536,5.569183691,5.685360664,6.028861503,5.92168527,5.796608901,5.317922363,6.08393876,5.989041109,5.466633977,5.826980032
"464",5.829582649,6.105676195,5.434363187,6.226692806,6.067332764,5.792958375,5.897202511,6.214121476,5.576543252,6.048087491,6.170938064,5.322078908,5.409720286,6.084003659,5.953934556,5.878029766,5.89951658,5.603054106,5.613200771,5.7728475,5.901076921,6.084726856,5.917855746,5.434976503,5.916617073,5.251293877,5.367201498,6.19436924,5.753725759,5.997481767,5.957491512,5.653591444,6.153676534,5.504938455,5.962783926,6.013090787,5.659539012,5.38602748,5.76066951,5.76572724,5.691087204,5.88071344,5.953775711,5.978705833,5.509405963,6.031187494,5.907727778,5.257748255,5.309134376,5.435845937,5.398771213,5.861032288,6.11527004,5.645083377,5.629030955,5.961990771,6.004783919,5.334442259,6.152351549,5.717208253,5.75415174,6.121735322,6.240553151,5.987003587,6.291104629,6.15998014,6.06881049,5.35623492,6.149069659,5.188548383,6.395490913,6.035974292,6.040467243,6.028348055,5.521631994,6.004296428,6.190648857,6.052964433,6.062941927,5.805696609,6.035967274,5.944434538,6.071464542,6.292007415,6.072117131,5.339989513,5.994332712,6.056309247,5.858506367,5.801387788,5.485383816,6.272824592,5.755960847,5.895323647,6.144533938,5.448840256,5.938502887,6.016757827,5.45291901,6.133270101,5.942034312,5.273326866,6.146144921,5.353575804,5.541116253,5.960091874,5.354128683,5.856231508,5.937263355,5.390977854,6.124286383,5.35361049,5.189328872,5.294599876,5.79600363,5.848444883,5.96857625,5.43669134,6.019661955,6.018468276,5.866168121,6.019138484,5.700313105,5.875910936,5.697369326,6.047308691,5.965823359,5.832848093,5.86589929,5.56284526,6.039040505,5.984980989,6.063025883,6.062187731
"470",6.907949731,7.766295544,6.572094194,7.678521966,6.846262596,7.365782744,7.053485386,7.402826251,6.502406015,7.239886187,7.405519734,6.512931447,6.712056835,7.514416385,7.11540431,7.326538357,7.402067767,6.336532119,6.675618523,6.731949469,7.099086859,7.407303207,7.324801615,6.501578709,7.276607386,6.651624488,6.722252941,7.367116458,6.770334677,7.268684494,7.469854306,6.992068056,7.332784858,6.544437957,7.179819224,7.123321586,6.756575362,6.463128448,6.877245087,6.816523092,7.054557561,7.252313365,7.440591467,7.446319477,6.557475969,7.104443665,7.139640556,6.249799502,6.458458491,6.467268426,6.538311209,7.050634774,7.383501415,7.21024387,6.429838373,6.945376058,7.312577921,6.723987933,7.369142253,6.87151583,6.768784696,7.500814489,7.122979535,7.249718495,7.450761295,7.388385757,7.590302108,6.303249756,7.297883568,6.570865337,7.945390692,7.117247759,7.064187025,7.489862432,6.375581235,7.174705636,7.192269993,7.402214326,7.485703243,6.800484444,7.529563161,7.095556694,7.520493038,7.555761549,7.412756287,6.339377553,7.410408246,7.135993467,6.786287991,7.035765283,6.511517526,7.287600792,6.940112703,6.86357946,7.643851411,6.45603024,6.911772964,7.0344256,6.40845287,7.704996775,7.328298976,6.747488636,7.547706188,6.638006409,6.508562847,6.990015511,6.469531066,7.530441758,7.460675313,6.408066348,7.153503563,6.605171922,6.354733677,6.639039503,7.076444704,7.218423659,7.099693802,6.573106038,7.000897273,7.454592184,7.217740672,7.331508755,6.873842143,7.442325073,7.141947581,7.127258314,7.579556282,7.138793088,7.14978286,6.565402777,7.741517226,7.106751721,7.04322694,7.227712984
"534",5.174533876,5.701375645,5.033024233,5.845122435,5.565377028,5.456059703,5.333063708,5.21009722,4.772861786,5.321288647,5.508981685,4.813537647,4.86753416,5.636544682,5.408514963,5.318668671,5.12991339,4.984317049,5.147467769,5.07393439,5.223417745,5.706323296,5.629558429,4.888035736,5.213169772,4.806044445,4.860946737,5.666604444,4.713691097,5.320799263,5.337809439,5.03215686,5.546597683,4.848277889,5.557028877,5.592715458,5.134476516,4.764209758,5.003789097,5.301804396,4.952849673,5.177856904,5.474887097,5.238872057,4.726286244,5.409084622,5.396701566,4.680690952,4.955860045,4.735599908,4.994898905,5.252980491,5.576593633,5.081732078,4.723596665,5.288630994,5.735317148,4.963938725,5.624075202,5.226662959,5.550224436,5.718538318,5.74039433,5.223384347,5.737733755,5.787584845,5.624110013,4.674119672,5.524131891,4.673090393,5.587975611,5.290465422,5.503662506,5.577488499,4.867252818,5.156050437,5.432832906,5.399943642,5.563283714,5.260279015,5.712529294,5.4075007,5.741491499,5.708484012,5.899428484,4.859449041,5.686869573,5.468546561,5.664076879,5.066760435,4.819053765,5.544376208,5.000700479,5.311552964,5.762831277,4.791685318,5.289756868,5.505655561,4.794683521,5.682213379,5.56197501,4.713368371,5.707639141,4.934564434,4.798510993,5.64606111,4.75499085,5.51284205,5.285580864,4.805378542,5.773139659,4.819313141,4.608122414,5.097563029,5.395057813,5.137378661,5.325003964,4.847532342,5.395449915,5.783667551,5.507828201,5.529896122,5.152047876,5.485428111,5.186958062,5.442060955,5.557875285,5.377035033,5.639272363,4.888658991,5.561235296,5.505505101,5.028815687,5.700818896
"540",6.565855306,7.462915717,6.473248873,7.260563316,6.693715192,7.345322788,6.717784932,7.281509645,6.562192286,7.018051943,7.173264617,6.297993289,6.385986877,7.211479723,6.706528251,7.059528181,7.093727545,6.361914054,6.459901092,6.509487209,6.58934641,7.170217716,7.155059908,6.376305069,7.148242774,6.941759251,6.398920763,7.208317833,6.432430286,7.04773117,7.330933419,6.71954494,7.208702249,6.298035714,6.939680627,7.007455831,6.578590878,6.307588875,6.988389004,6.267937912,6.559910779,7.065076191,7.240253951,7.060172742,6.372248013,7.0709317,6.787563984,6.150833051,6.393444961,6.3651854,6.401171039,6.65167803,7.19591582,6.818905239,6.377428141,7.006146496,7.249437607,6.560785108,7.148492089,6.558725033,7.139383108,7.414090302,7.134948356,7.270865008,7.211372722,7.533311342,7.314444921,6.170009209,7.205665319,6.212496627,7.955433707,6.620010623,6.926526654,7.463098987,6.418016502,6.921321401,7.122077393,7.146873622,7.143471051,6.39534418,7.054559735,6.983140422,7.194746217,7.303956258,7.200503063,6.356415061,7.204808532,7.187258365,6.920464087,6.927357379,6.391929641,7.379718994,6.704345328,6.89968884,7.693953369,6.439383574,6.841497949,7.110042646,6.191727127,7.971351539,6.863086194,6.547487971,7.186731705,6.275182412,6.546909159,7.289487649,6.279769649,7.348149898,7.170848648,6.439186947,7.155045316,6.439939582,6.218369908,6.238123112,7.149640584,6.530623424,7.204808907,6.674057025,6.905817084,7.013327009,7.288046994,7.1683339,6.543007752,7.239728316,6.705385144,7.074809971,7.423746671,7.091121769,7.416632545,6.232316297,7.221985263,7.108618885,6.839195339,7.104055975
"607",5.741506287,6.942104258,5.505169539,6.817424447,6.221295471,6.408953894,6.19794024,6.693027204,5.65404463,6.460915994,6.564629714,5.562877008,5.703974489,6.827549402,6.581839157,6.400769751,6.371544819,5.922851903,5.619021032,5.937422295,5.860611835,6.738963276,6.71394522,5.629842593,6.417768685,5.877714549,5.635491629,6.81517294,5.781798543,6.397297401,6.552755676,5.845799382,6.806285198,5.432679139,6.504148838,6.784914824,6.021979025,5.607808201,6.274693189,6.062250871,6.085718493,6.527441342,6.510824216,6.861615965,5.571259028,6.333966105,6.38996714,5.637291413,5.777676413,5.610755533,5.764540174,6.05587814,6.423198984,6.143694714,5.6018778,6.482059932,6.625486895,6.124685993,6.717211331,5.988145271,6.168676098,6.870460085,6.65793217,6.416978254,6.779136454,6.934673904,6.631668804,5.481118593,6.59206391,5.376386799,7.093708403,6.249370986,6.417541447,6.76191307,5.605063081,6.387064568,6.609273568,6.656796686,6.779533731,5.828770506,6.81949845,6.485503212,6.755583349,7.058614567,6.630090649,5.79752878,6.719062578,6.431435345,6.606840215,6.265598129,5.719693933,6.89591378,5.965022629,6.264942022,6.963915495,5.844059054,6.230129916,6.387620472,5.565201675,6.783908776,6.579979757,5.739686048,6.671409172,5.555256721,5.72701759,6.283746714,5.583868018,6.505991337,6.227522454,5.697286948,6.511309506,5.97107002,5.354062812,5.787253506,6.413265925,6.074732029,6.603082776,5.873414976,6.521656058,6.809602846,6.69559428,6.780870181,5.990869098,6.226916263,6.026069255,6.557410754,6.566336863,6.591712489,6.432136283,5.723525477,6.553058926,6.300252883,6.34195634,6.585566801
"613",7.273978639,8.141076909,6.863563943,8.02517249,7.337740745,7.746681145,7.451027974,7.971437967,7.276783238,7.603715437,7.829730385,6.864565398,7.080647364,7.991077443,7.551043131,7.635388475,7.765315629,6.986914828,7.155749767,7.365933305,7.397128228,7.917332455,7.963215817,6.784380861,7.781501158,7.229466355,6.870095979,7.765795459,7.009570991,7.769659518,7.981030068,7.240883127,8.046648774,7.002593837,7.686260561,7.912740888,7.239811723,6.89781532,7.537406961,7.124188245,7.171260046,7.799455334,7.886442088,7.809810193,6.9821517,7.529881644,7.776105612,6.648961878,7.17765668,6.892316155,7.036143946,7.211847345,7.946130265,7.316378955,6.854749918,7.757384289,8.014141606,7.115852319,7.978139685,7.399575939,7.713392482,8.077715895,7.94851152,7.765409602,8.035600007,8.248644307,7.971171851,6.726119822,7.961192933,6.653934364,8.58755453,7.357569034,7.713205176,8.055476274,6.885617978,7.686759156,7.865443984,7.96112072,7.854860982,7.186278434,7.844873574,7.749729284,8.230805798,8.096754602,7.949964185,6.978598909,8.01153653,7.736128512,7.599923353,7.568573451,7.043203641,8.143582527,7.274066127,7.355261006,8.408780474,7.24266658,7.399810414,7.835031214,6.727049653,8.51709273,7.69060603,7.259933289,7.950170514,6.850782313,7.197456108,7.882449271,6.765635385,7.976672648,7.959004766,7.115795711,7.852013771,6.916494377,6.66818599,7.003943568,7.795295419,7.27888729,7.76261203,7.266279871,7.519967312,7.729310094,7.679230833,8.015694347,7.114899466,7.851077583,7.267970579,7.792200902,7.903495533,7.69998868,8.127029707,7.048930167,7.911715714,7.858464112,7.380393076,7.790124057
"625",4.933691052,6.209232386,4.536981989,6.060582143,5.774294202,5.670485297,5.548118085,5.31873848,4.998918333,5.765496845,5.825299046,4.62283298,4.578366045,5.629030629,5.444196337,5.657945489,5.288826026,4.677538407,5.151489221,5.089716079,5.183247306,5.561637616,5.995080316,4.726959666,5.585014423,4.838787866,4.576266705,5.790803234,4.97915224,5.909460307,5.874310451,5.167605053,5.829063447,4.706897284,5.484823809,5.796311397,5.24625626,4.64047439,5.369244568,4.971849822,5.0922318,5.554335267,5.856359445,5.50469505,4.549334598,5.386559652,5.580001839,4.477874069,4.969141566,4.874704774,4.625047069,4.976780551,5.957590658,5.325611531,4.753515376,5.528480612,5.702016303,4.898017332,5.634301081,5.057610091,5.077037209,6.129096027,5.536166832,5.625893172,5.82053406,5.944272709,5.800298644,4.581508522,5.797988782,4.589273932,6.333895121,5.073805058,5.438780976,6.249891083,4.454326065,5.64243778,5.567412601,5.985338929,5.888426133,4.985584592,5.930815473,5.666269643,6.248578628,5.939276727,6.168782386,4.764175394,5.858950596,5.803628204,5.792835078,5.489080611,4.941709524,6.061167206,5.100715533,5.818601197,6.163806868,5.269598092,5.593270343,5.542514739,4.475783119,6.232542245,5.917069968,4.911580125,5.856638304,4.65786336,5.059483775,5.421877633,4.573042549,5.925080916,5.826894247,5.02147874,5.625258077,4.350206567,4.538970437,4.776781903,5.72994099,5.047550452,5.604336385,4.94838823,5.489572092,5.894698863,5.614064394,5.757585176,4.731017499,5.830274441,5.072258102,5.729457928,5.825616693,5.623949773,5.331621183,4.513900351,6.133266472,5.716107079,4.994498231,5.830935332
"638",6.192152728,6.99575469,5.931184925,6.747775194,6.369516924,6.646317398,6.459904855,6.603821214,6.239280498,6.552560074,6.706316365,5.922877957,6.060464854,6.830828256,6.499438447,6.776918237,6.742124904,6.158363332,6.271361728,6.098192955,6.207372265,6.990392172,6.916688675,5.91972577,6.697621036,5.971131663,5.873806877,6.750136611,6.014226898,6.665715237,6.647846725,6.2873703,6.877708346,5.946690843,6.517874762,6.673217659,6.253641755,5.954244866,6.404130085,5.994236397,6.146786553,6.79597674,6.719129755,6.586880805,6.052625735,6.54190737,6.556683952,5.912925855,6.212626396,5.916394295,5.928793164,6.167228693,6.80878822,6.432839731,5.659199109,6.563119552,6.834304059,6.276528956,6.82306673,6.286712734,6.560040061,7.033618938,6.890769405,6.684589892,6.958037584,7.069899257,6.879199472,5.764657218,6.615081231,5.787886612,7.382280213,6.232017946,6.588674132,6.74857369,5.812358134,6.554599814,6.602322482,6.827747722,6.788737559,6.146475782,6.610023166,6.478885334,6.879307075,6.890028951,6.966632019,5.993844981,6.931607213,6.705622159,6.521565235,6.344805397,6.014465866,6.982508808,6.303807399,6.310957178,7.110174084,6.191560701,6.330692053,6.561880064,5.929981088,7.414307742,6.810961641,6.083355922,6.817601394,5.786094211,6.259386671,6.532521697,5.911922215,6.932996319,6.757082031,5.992399537,6.70162043,5.725218625,5.827940317,5.983805923,6.598089241,6.48091631,6.702423345,6.150971065,6.624563303,6.668469899,6.720411894,6.71574634,6.087845579,6.942593122,6.269773573,6.542038258,6.832128824,6.511036868,6.975771271,5.936070112,6.818034032,6.714064469,6.339679898,6.666369737
"803",5.897247807,6.492842845,5.654429979,6.347053104,6.180437659,6.271957281,6.220467504,5.904531309,5.600574421,5.916282263,6.305984061,5.637166331,5.637631994,6.429372998,6.079599962,6.47095025,6.062799194,5.610774231,5.74944456,5.557092531,6.172457567,6.24610128,6.399945575,5.604769782,6.480369989,5.483857594,5.481278863,6.394897251,5.465568401,6.498988857,6.425357228,5.954243999,6.551788573,5.720756132,6.124276067,6.287231596,6.017419302,5.711661007,6.358394466,5.887090262,5.914977257,6.260354003,6.317483024,6.112688519,5.519247032,6.181374277,6.137083557,5.408165097,5.766309092,5.463472856,5.524435524,5.78877407,6.109513644,6.115582857,5.572339825,6.384482048,6.187924309,5.660241878,6.24979054,5.865445351,6.159408218,6.492753394,6.680722034,6.39980311,6.351225621,6.649355952,6.473942993,5.624694455,6.203540807,5.597691625,6.876512281,5.921561436,6.174363353,6.375361275,5.657304299,6.323606992,6.16162546,6.38755432,6.608165313,5.923197011,6.312021578,6.217839481,6.3511306,6.455197583,6.329132613,5.42088726,6.437477775,6.219379732,6.064243745,6.170961255,5.647589231,6.598823992,5.900188432,6.147053171,6.751046709,5.664722954,6.385722443,6.050052268,5.477294586,6.722179786,6.390455453,5.559948092,6.536703899,5.429469154,5.743621681,6.524754814,5.407603317,6.403822397,6.147481062,5.855147771,6.27935578,5.458500517,5.424771638,5.647946673,6.311539411,5.971815823,6.133951185,5.864542285,6.205959189,6.226287069,6.39417142,6.2166707,5.860017884,6.351430805,5.893062693,6.248232273,6.556932039,6.320143697,6.345030359,5.589224385,6.222799348,6.132980458,6.029522025,6.350929398
"834",6.506427251,7.254228557,6.100025749,6.936314234,6.434667636,6.830875767,6.781750626,7.185029805,6.393632413,6.947857926,7.051068959,6.040361464,6.448428431,7.196306629,6.916042041,6.831290937,6.860528369,6.25266571,6.330199981,6.482842973,6.637216702,7.180366861,7.189613226,6.079922897,6.755017579,6.227535812,6.119782476,7.075165848,6.320690418,6.774013294,7.017775533,6.571211555,7.099510104,6.202500264,6.946554544,7.108990973,6.553613928,6.193178531,6.507272089,6.314843067,6.35731062,6.858520689,6.851421522,6.904479023,6.259347643,6.997767328,6.849566109,5.932920883,6.056507194,6.051978199,6.229946627,6.591782404,7.032131848,6.404905128,6.14638104,6.774953627,7.026805053,6.432130692,6.969583646,6.506301614,6.89451307,7.279446233,7.011541381,6.789421212,7.22880205,7.184485797,7.173735644,5.915606865,6.963885032,6.170479412,7.419978995,6.709107481,6.825458419,7.121643198,6.147609221,6.848275069,7.024051005,7.059144773,6.978991455,6.641536668,6.982471067,6.956393946,7.067019691,7.476047985,6.947748307,6.12603601,7.140369948,6.900749431,7.068104318,6.720163992,6.056838811,7.273697982,6.387596681,6.634195677,6.974868764,6.207378439,6.594980035,6.787017862,6.046561706,6.923013642,6.97314897,6.11426038,7.202652017,6.101753552,6.267064002,7.037184743,6.151302622,7.200898043,6.801724863,5.896994319,7.009235431,6.258157022,6.031295697,6.297932507,6.622569584,6.641428512,6.966952873,6.3509859,6.770329545,7.117091285,6.888969282,7.121775667,6.426557678,6.850638072,6.507698265,7.191724524,7.003006471,6.800224728,6.567249431,6.355645943,7.094355376,7.013496992,6.494016299,7.085965518
"836",5.247215702,5.712634192,5.009700711,5.539508241,5.35811216,5.340309841,5.377321628,5.204714023,5.05465712,5.350220667,5.569583786,4.793988635,4.973251881,5.51135442,5.544804248,5.26956698,5.060481611,5.2346667,5.092051616,5.030985877,5.407093813,5.58321679,5.523154548,4.929014445,5.222243355,4.616058169,4.860946737,5.538935919,4.821943988,5.208624769,5.516851786,5.228964788,5.65806916,5.025479351,5.484068076,5.751594751,5.200326853,4.976212842,5.014886806,5.148399214,4.881107681,5.339512683,5.334097738,5.327038411,4.989603837,5.361369098,5.386895615,4.896571242,4.935705653,4.745636088,4.973556873,5.276422137,5.427253941,5.013727971,4.921062258,5.247917321,5.554964348,5.188885947,5.664550891,5.192359503,4.986768832,5.624452691,5.146363949,5.270340105,5.626410222,5.413757992,5.533111892,4.602608642,5.195622258,4.728652303,5.526038014,5.511127115,5.232542783,5.697689878,4.793585718,5.389450371,5.740744204,5.478287838,5.396706811,5.341897247,5.365841469,5.4075007,5.842571171,5.871520334,5.610213026,4.866262253,5.597334869,5.340501796,5.09635593,5.211150345,4.738039076,5.438277323,5.116730814,4.968926737,5.257770696,4.902716631,5.169462634,5.305754027,5.035318542,5.510260696,5.36067662,4.742812149,5.689053441,4.857285258,4.877535474,5.534456902,4.809929764,5.51284205,5.302820144,4.710612113,5.514315748,4.802806152,4.724811035,4.966318496,5.30876309,5.392945388,5.333091974,4.799926409,5.335266213,5.563733444,5.208998805,5.553474911,5.199796099,5.173093564,5.012254338,5.478048411,5.30123865,4.953852747,5.346243217,4.971211918,5.411233365,5.44767391,5.199211619,5.545810813
"902",6.151164317,6.911025375,5.579467921,6.624074182,6.212878323,6.843435583,6.291573964,6.446240611,5.860058012,6.364944596,6.706316365,5.711989507,5.698846421,6.739573566,6.6005218,6.742729551,6.512726163,5.848075888,6.165973731,5.825634914,6.237108254,6.779586186,6.69410165,5.631912457,6.687828951,5.983996544,5.813255708,6.693145008,5.828687817,6.578135238,6.893596122,6.142410971,6.746744996,5.711531708,6.599690657,6.528315009,6.114547716,5.60290524,6.17762859,6.05881042,6.101588298,6.702020291,6.876484075,6.573662302,5.715198377,6.410759902,6.460619438,5.577968007,5.818606678,5.505423331,5.576326253,6.226418757,6.769173512,6.391569897,5.576065315,6.723911713,6.535718741,5.914782215,6.775351206,6.040129499,6.105735036,6.933476139,6.600659352,6.790885877,6.681247621,6.604536309,6.847683036,5.428914886,6.67413932,5.571340298,7.033149916,6.234924653,6.386339159,6.87860757,5.683931977,6.679953519,6.585501947,6.667623716,6.814500655,5.901595972,6.552109053,6.513834992,6.970001192,6.860559023,6.843997603,5.54497125,6.666739956,6.679914155,6.151251722,6.4737443,5.972287302,6.876114013,6.246734145,6.2820662,6.683975857,5.87904529,6.164098025,6.399150564,5.409244907,6.69565891,6.620492878,5.770646357,6.74072731,5.585061681,5.908135485,6.16385259,5.680136855,6.947779106,6.807775493,5.916586775,6.597745254,5.673497195,5.462606718,5.419797072,6.565232093,6.351562737,6.630413637,5.751658577,6.484731989,6.598480255,6.728590459,6.5066807,5.945312832,6.785908185,6.166027404,6.534290146,6.812767011,6.640603671,6.082238606,5.583179565,6.863983618,6.453072673,6.165548266,6.518480475
"923",6.554722808,7.419406789,6.120389861,6.986922895,6.633182292,6.773400528,6.783067254,7.14624162,6.519613504,6.872079593,7.06115425,6.116310317,6.417545445,7.180972259,6.799897138,6.967788418,7.200723697,6.411376306,6.289722715,6.500660359,6.550399067,7.432997476,7.136465652,6.049275009,7.12278844,6.443843937,6.142333854,6.974744814,6.497962406,6.765875589,7.014165409,6.428107053,7.059461193,6.166497688,6.949568723,7.292850431,6.485914743,6.180070479,6.619370214,6.492811323,6.593967394,7.081977685,7.092767796,7.03007275,6.428685347,6.875306837,6.876971066,5.898918997,6.23890824,6.066063199,6.208183373,6.392630882,7.040475533,6.56641735,6.047874153,6.896823129,7.225028891,6.53691864,7.125115962,6.536375783,6.58794156,7.3196747,6.972054631,6.922321344,7.201696073,7.352501638,7.126853497,5.677852391,7.055581711,5.884312851,7.554756527,6.838957769,6.877387546,7.135111619,6.117735052,6.479547044,7.226125814,7.064070052,7.031626387,6.527401958,6.848658822,6.906306557,7.210332962,7.40149143,6.901392671,6.162473178,7.196809094,6.86103558,6.73475769,6.639993644,6.261525548,7.176177406,6.781720172,6.339280936,7.403288891,6.498433524,6.736981241,6.760444063,6.058727864,7.529910068,6.751008834,6.312426685,7.215154727,5.951110108,6.368087757,6.978689093,5.740922888,6.982292815,6.839131549,6.113096562,7.175699309,6.267811228,5.985248329,6.231166999,6.702705403,6.820526582,7.221788429,6.318867587,6.888121468,7.040537781,7.029322607,7.070603789,6.548630735,7.038329402,6.494052431,6.942903978,7.144931683,6.775142136,7.120310438,6.246410233,7.143907349,6.776469658,6.759692458,7.060925346
"958",4.849648272,5.480193708,4.363848728,5.175417734,4.963789602,5.255134475,4.905084454,5.313746451,4.65977449,5.319339059,5.282900448,4.512333438,4.672057064,5.427208414,5.080093106,5.210753332,5.179166799,4.258206256,4.711131748,4.943948698,4.915452648,5.657752737,5.288268218,4.576032007,5.363442414,4.764041623,4.576266705,5.179296658,4.555429013,5.116544269,5.411015526,5.07664878,5.15659993,4.817653496,5.003169722,5.336793778,4.746416462,4.510368707,5.058443172,4.733721354,5.203370082,5.275126762,5.362142369,5.229270057,4.609533998,5.435658421,4.934059711,4.473680185,4.294700745,4.471054035,4.73567276,5.002566672,5.434178891,5.261082736,4.525904253,5.107054785,5.338001723,4.71444416,5.201893511,4.829789424,4.724432899,5.685636207,5.032856281,5.332003125,5.408176372,5.446547927,5.445373841,4.13694507,5.378922531,4.388296544,5.737169171,5.202129155,4.967113862,5.682661668,4.402795765,5.515378504,5.360522364,5.104074522,5.372425256,4.884890592,5.444349427,5.170710394,5.378430916,5.75100266,5.418711221,4.543909274,5.4992743,5.125746741,4.956733689,5.332712325,4.407840871,5.346067807,4.956890583,4.980961802,5.590421402,4.471941471,5.163330021,5.177714837,4.535039704,5.485703592,5.521141292,4.417236277,5.488705039,4.40565664,4.523062417,4.855611226,4.4178783,5.316108252,5.239322557,4.56019527,5.189682318,4.289892204,4.400285829,4.640615358,5.054120612,5.042664097,5.298400323,4.646888755,5.076833709,5.300386395,5.250484908,5.356438064,4.794594809,5.50790045,4.830916026,5.531957575,5.776761107,5.164653232,4.755206202,4.309403684,5.380434169,5.1176096,4.806187743,5.03072187
"959",4.612568407,5.005268802,4.49440757,4.913409792,4.951699908,4.882501965,4.89537747,4.596646162,4.375342048,4.685265126,5.346955842,4.483333567,4.313468895,4.755189179,4.904115435,4.736488611,4.927763662,4.446851964,4.649908886,4.456204753,4.947783302,5.039724731,4.904573326,4.137147765,4.912698985,4.386169162,4.319512801,4.993973492,4.296570283,4.978492088,4.949007819,4.809226421,5.017732892,4.477991555,5.07318222,5.051066325,4.77695083,4.290156571,4.735173659,4.170883228,4.452071479,4.901427843,5.138978247,5.044517016,4.237456833,4.654127274,4.777748105,4.391588564,4.336294834,4.161923215,4.071227951,4.849000913,5.101560907,4.405734501,4.319157012,4.925343869,4.903686781,4.513873841,5.003178754,4.565441686,4.413981045,5.147335145,4.870537989,4.898741867,4.908605363,5.039771869,5.012024464,4.107724931,5.207786707,4.199650837,4.90247466,4.663449884,4.81137805,5.154303447,4.385201705,5.094211183,5.095344157,5.172564817,4.898380697,4.970375317,4.9755637,4.769296178,5.047367429,5.002820722,5.001844051,4.288926352,4.925327265,5.188352836,4.653837695,4.839492393,4.504900814,4.857981225,4.887020117,4.822786564,4.988058324,4.621104397,4.790185859,4.761561132,4.18896246,5.300997547,4.774942418,4.257385322,5.133026828,4.35897714,4.219715748,4.843174123,4.337495188,5.246074925,4.605990675,4.130742081,5.03416474,4.275607978,4.374054287,4.403801142,5.223729821,4.794966001,4.88508298,4.232541045,4.802359533,4.939958799,5.035269149,4.917181419,4.501779257,5.043722661,4.55938939,4.567315749,5.106983361,4.690474392,5.121019205,4.319135222,5.144193854,4.785446283,4.59338137,4.851524602
