"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1803",0.607251668102053,2.72353269762025,4.9231363533741,4.56339111923401e-06,0.00042225931867125,4.00753848339172
"10586",0.453175595589217,3.33981098565823,4.91915129126542,4.63504293943945e-06,0.000422411575558004,3.99303310360533
"6030",1.15621419798395,-0.458893252316456,4.91873376357808,4.6426133681901e-06,0.000422411575558004,3.99151367523443
"10811",0.781465096056484,5.20081194378481,4.91872902678161,4.64269932289079e-06,0.000422411575558004,3.99149643789761
"2577",0.724346432864571,5.74503182589873,4.91721646642698,4.67022607032623e-06,0.000422411575558004,3.98599262093584
"6016",0.661015678376123,1.52826991631646,4.91632920887733,4.68644711903282e-06,0.000422411575558004,3.98276452154123
"13089",0.638297819752889,2.02022019744304,4.91459453447844,4.71831981761895e-06,0.000423092224470615,3.97645413381363
"4514",0.655786389580872,1.76862201449367,4.91244116473445,4.75817995505134e-06,0.000424468837459284,3.9686222011859
"2036",-0.395403270971759,4.34168321741772,-4.91030905847745,4.79797015817432e-06,0.000424468837459284,3.96086933345637
"8921",-0.367326141664313,4.76114628425316,-4.90983437913581,4.80687290063687e-06,0.000424468837459284,3.95914351572192
"8195",0.591815584921693,6.26430758597468,4.90617701034849,4.87601052945464e-06,0.000426981167529014,3.94584908213366
"2363",0.456901486618742,2.67764174020253,4.90573596261889,4.88441321788191e-06,0.000426981167529014,3.94424622856532
"676",-0.209299870372273,5.33863518306329,-4.90235504052036,4.94929632524184e-06,0.000430489794369535,3.93196174930344
"12060",1.09683243939987,-0.0302468040379747,4.89929708121299,5.0087052110592e-06,0.000433489730604905,3.92085448510018
"12966",0.670221303884467,0.765964256481013,4.89714432155207,5.05094492623436e-06,0.000434981375924618,3.91303726261755
"12510",0.533047368417845,4.40187448406329,4.89127273365652,5.16792684382375e-06,0.000438195451557745,3.89172499254806
"12082",-0.325790003217586,6.25705115022785,-4.88792368100129,5.23583066639501e-06,0.000438195451557745,3.8795747296303
"16887",0.555775799760593,2.9309326675443,4.88787420994377,5.23684021292804e-06,0.000438195451557745,3.87939528221497
"7420",-0.541812589845311,10.4534099438101,-4.88686747607725,5.25742573836792e-06,0.000438195451557745,3.87574373827533
"8981",-0.370872316817078,10.4326768276582,-4.88664165625298,5.2620540914345e-06,0.000438195451557745,3.87492471599496
"2904",0.519918192615534,5.64490590264557,4.88613029839289,5.2725494639595e-06,0.000438195451557745,3.8730701524637
"4118",-0.252736548982029,5.0420879476962,-4.8851073647204,5.29360599831828e-06,0.000438195451557745,3.86936053498728
"12764",0.314133615896659,4.89819284335443,4.88408620629575,5.31470779466713e-06,0.000438195451557745,3.86565775453834
"1172",-0.254634059106547,6.21581698132911,-4.88407348102546,5.31497127378041e-06,0.000438195451557745,3.86561161447728
"11779",1.02795014321566,2.44467833535443,4.87477437431812,5.51095683327201e-06,0.000452210401281132,3.83191093324383
"12582",-0.44093030731707,7.55486838389873,-4.87252573164315,5.55939675555793e-06,0.000454043502158149,3.82376666011219
"17063",0.931921779163671,-0.238747840329114,4.86939957131708,5.62743055562011e-06,0.000457452252082091,3.81244736907426
"15099",1.00894902826829,0.553902534164557,4.863928171555,5.74846233429957e-06,0.000464244419780325,3.79264542300337
"14986",-0.488214895127729,5.74515836544304,-4.86321788928556,5.76435931665614e-06,0.000464244419780325,3.79007563435011
"9645",0.580865270811938,3.04394698606329,4.85801020479007,5.88223018961439e-06,0.000467315896181075,3.77124027304072
"11872",0.83890346706611,1.21537548713924,4.85662803946423,5.91390675218064e-06,0.000467315896181075,3.76624296210024
"10096",-0.268236284659821,7.64605594034177,-4.85659331148718,5.91470478860738e-06,0.000467315896181075,3.76611741029795
"14375",0.442321489358792,3.62211108273418,4.85634608684237,5.92038895723855e-06,0.000467315896181075,3.76522363432432
"3943",0.482565891801669,3.12050003612658,4.85563301014326,5.93681381099205e-06,0.000467315896181075,3.76264582468765
"10424",0.638862248107826,6.79373694943038,4.85326631421915,5.99164683569612e-06,0.000469507605197161,3.75409150553586
"8640",0.715825444969191,1.40568737627848,4.84703623758429,6.13836039399721e-06,0.000478136029454656,3.73158354347183
"15421",1.05081395396598,-1.12609980220253,4.84626644571931,6.15672974234553e-06,0.000478136029454656,3.72880349210047
"520",-0.261907510815789,5.67056109498734,-4.84366975246855,6.21909012048696e-06,0.000479853474591131,3.71942740778981
"3045",0.549097288538511,2.13178950012658,4.84305213812722,6.23401271887765e-06,0.000479853474591131,3.71719772500759
"12699",-0.348116424392171,6.4457851113038,-4.83958211813551,6.31850544680879e-06,0.000482707886185368,3.70467317825013
"15032",0.455873917924262,2.33936154221519,4.83925237934062,6.32659220799401e-06,0.000482707886185368,3.70348327654158
"5263",0.675022816430038,4.85606058692405,4.83788432065276,6.36025140045192e-06,0.000483156914245684,3.69854692624707
"2665",1.04361313437805,0.666707796949367,4.82906161131363,6.5815527970155e-06,0.000497794315029921,3.66672958276085
"9521",-0.309546256179075,4.93312927279747,-4.82782552293861,6.61315109805631e-06,0.000498018945895184,3.66227430500733
"3985",0.678349211121308,7.57781517221519,4.82160289500297,6.77448017766046e-06,0.000507969211942161,3.63985494888408
"1455",1.23227873521951,1.51600001011392,4.81747519856582,6.88360485548598e-06,0.000513936438051648,3.62499174670765
"14991",-0.369001151635431,3.37993417588608,-4.81200944290358,7.03074317432901e-06,0.000521112991801291,3.60532069950342
"5800",-0.556782480826061,5.00154430762025,-4.81108677104812,7.05588202593798e-06,0.000521112991801291,3.6020011980819
"17184",0.925004070614891,-0.292579149,4.81058483073016,7.06959450822629e-06,0.000521112991801291,3.60019550553881
"5671",0.898672163802953,2.50763276144304,4.80725948570734,7.16109752472193e-06,0.000525630601434864,3.58823533442646
"9882",-0.287952801008347,8.0970103306962,-4.80455716211541,7.23630593228873e-06,0.000528919235286113,3.57851917822531
"2455",-0.280029672569321,5.36977500606329,-4.79954479851638,7.37784782780346e-06,0.000537008538964305,3.56050495049901
"11561",0.7503929677914,0.585718445822785,4.79712729802168,7.44707516557015e-06,0.00053978883158441,3.55182010521108
"662",0.281209405945442,5.3871459161519,4.79531015551354,7.49952689312621e-06,0.000541335144534538,3.5452935630994
